'Z''1','Z''2','Z''3','Z''4','Z''5','Z''6','Z''7','Z''8','Z''9','Z''10','Z''11','Z''12','Z''13','Z''14','Z''15','Z''16','Z''17','Z''18','Z''19','Z''20','Z''21','Z''22','Z''23','Z''24','Z''25','Z''26','Z''27','Z''28','Z''29','Z''30','Z''31','Z''32','Z''33','Z''34','Z''35','Z''36','Z''37','Z''38','Z''39','Z''40','Z''''1','Z''''2','Z''''3','Z''''4','Z''''5','Z''''6','Z''''7','Z''''8','Z''''9','Z''''10','Z''''11','Z''''12','Z''''13','Z''''14','Z''''15','Z''''16','Z''''17','Z''''18','Z''''19','Z''''20','Z''''21','Z''''22','Z''''23','Z''''24','Z''''25','Z''''26','Z''''27','Z''''28','Z''''29','Z''''30','Z''''31','Z''''32','Z''''33','Z''''34','Z''''35','Z''''36','Z''''37','Z''''38','Z''''39','Z''''40',Class
1.497118047757907966e-01,1.428212229918942988e+01,2.841453279360306894e+01,4.254694328801671332e+01,5.667935378243034705e+01,7.081176427684398789e+01,8.494417477125762161e+01,9.907658526567128376e+01,1.132089957600849033e+02,1.273414062544985370e+02,1.414738167489121849e+02,1.556062272433258329e+02,1.697386377377394524e+02,1.838710482321531003e+02,1.980034587265667483e+02,2.121358692209803962e+02,2.262682797153939873e+02,2.404006902098076921e+02,2.545331007042212832e+02,2.686655111986349311e+02,2.827979216930485791e+02,2.969303321874622270e+02,3.110627426818758750e+02,3.251951531762894660e+02,3.393275636707031140e+02,3.534599741651168188e+02,3.675923846595304099e+02,3.817247951539440578e+02,3.958572056483577057e+02,4.099896161427712968e+02,4.241220266371849448e+02,4.382544371315985927e+02,4.523868476260121838e+02,4.665192581204258886e+02,4.806516686148395365e+02,4.947840791092531845e+02,5.089164896036667756e+02,5.230489000980803667e+02,5.371813105924940146e+02,5.513137210869076625e+02,-1.647841310303402906e+01,-4.241588880361792491e+01,-5.540542586057380703e+01,-6.252314028870966922e+01,-6.774953902365673741e+01,-6.876413475703081701e+01,-6.787265905903610985e+01,-6.350410983889045724e+01,-5.608492064176336100e+01,-4.245424828664009453e+01,-2.264863131442768918e+01,-6.185479698947340665e+01,-9.541062594066593761e+01,-1.190920692590802190e+02,-1.375311392517915294e+02,-1.502134503802028291e+02,-1.628225203016892237e+02,-1.722587895389435175e+02,-1.800259320358732680e+02,-1.877930745328030468e+02,-1.927559801450058501e+02,-1.969912040339566772e+02,-2.006096688292442991e+02,-2.026840642034242990e+02,-2.045141816734864051e+02,-2.038879491076961870e+02,-2.032617165419059972e+02,-2.014103332060662694e+02,-1.983026247803283866e+02,-1.951949163545905606e+02,-1.889098145027408862e+02,-1.821806782889373721e+02,-1.754515420751338866e+02,-1.657163431654706756e+02,-1.544553397056362769e+02,-1.408771997788971078e+02,-1.246686624465945386e+02,-1.045045295050788781e+02,-7.650731508684310711e+01,-2.081483760383247983e+01,1
6.849315068492387582e-01,1.558480693895013758e+01,3.048468237105103995e+01,4.538455780315193522e+01,6.028443323525283404e+01,7.518430866735373286e+01,9.008418409945464589e+01,1.049840595315555163e+02,1.198839349636564435e+02,1.347838103957573139e+02,1.496836858278582270e+02,1.645835612599591400e+02,1.794834366920600246e+02,1.943833121241609092e+02,2.092831875562618507e+02,2.241830629883627637e+02,2.390829384204635915e+02,2.539828138525645045e+02,2.688826892846653891e+02,2.837825647167663874e+02,2.986824401488672152e+02,3.135823155809680998e+02,3.284821910130690412e+02,3.433820664451699258e+02,3.582819418772708104e+02,3.731818173093716950e+02,3.880816927414725797e+02,4.029815681735735211e+02,4.178814436056744057e+02,4.327813190377752903e+02,4.476811944698761749e+02,4.625810699019771164e+02,4.774809453340780010e+02,4.923808207661788856e+02,5.072806961982797702e+02,5.221805716303806548e+02,5.370804470624815394e+02,5.519803224945825377e+02,5.668801979266834223e+02,5.817800733587843069e+02,-1.286863270777479151e+01,-5.090067018494033135e+01,-6.641000949789140861e+01,-7.540300434330106327e+01,-8.294608156627921858e+01,-8.647271002046197452e+01,-8.887448423768910288e+01,-8.829430158710096066e+01,-8.653028184533732770e+01,-8.105161111467974422e+01,-7.449047293847982587e+01,-6.146789547053249692e+01,-4.396690857021457077e+01,-2.567859738415292981e+01,-6.822582899899259701e+01,-9.535564865760491671e+01,-1.154640263146994812e+02,-1.317461819225266595e+02,-1.439821005236566691e+02,-1.546602791610945076e+02,-1.633996173505166212e+02,-1.695160103114185688e+02,-1.756324032723205448e+02,-1.800114657502005571e+02,-1.824270091583537692e+02,-1.848425525665069244e+02,-1.844252160435665076e+02,-1.839458634827482797e+02,-1.829901107020886286e+02,-1.807106542465074313e+02,-1.744544661340798370e+02,-1.679662294931710278e+02,-1.614779928522622185e+02,-1.538553805809772541e+02,-1.423733887726274361e+02,-1.308913969642775896e+02,-1.136733594721052469e+02,-9.284193899008744211e+01,-6.574190720215412398e+01,1.138311431459612777e+00,1
1.497118047757907966e-01,1.584449933877284877e+01,3.153928687276990317e+01,4.723407440676695757e+01,6.292886194076401551e+01,7.862364947476106636e+01,9.431843700875812431e+01,1.100132245427551823e+02,1.257080120767522402e+02,1.414027996107492982e+02,1.570975871447463419e+02,1.727923746787434141e+02,1.884871622127404862e+02,2.041819497467375584e+02,2.198767372807345737e+02,2.355715248147316458e+02,2.512663123487286896e+02,2.669610998827257617e+02,2.826558874167228055e+02,2.983506749507198492e+02,3.140454624847168930e+02,3.297402500187139935e+02,3.454350375527110373e+02,3.611298250867080810e+02,3.768246126207051248e+02,3.925194001547021685e+02,4.082141876886992691e+02,4.239089752226963128e+02,4.396037627566933566e+02,4.552985502906904003e+02,4.709933378246875009e+02,4.866881253586844878e+02,5.023829128926815883e+02,5.180777004266785752e+02,5.337724879606756758e+02,5.494672754946726627e+02,5.651620630286697633e+02,5.808568505626668639e+02,5.965516380966638508e+02,6.122464256306609514e+02,-8.618643695336857036e+00,-3.907098207602974327e+01,-4.995758034635851175e+01,-5.794677552049917324e+01,-6.169598256153344096e+01,-6.192195651913335297e+01,-5.801703354156033754e+01,-4.806177863663388194e+01,-3.556849639293096743e+01,-4.186148304593243807e+01,-9.264808671260570350e+01,-1.202761298614729952e+02,-1.435492023029930806e+02,-1.621777592210063119e+02,-1.776280281585442822e+02,-1.900596136284837030e+02,-2.004134430935292528e+02,-2.100192803968130306e+02,-2.171634800315134441e+02,-2.239794613104026837e+02,-2.283226054772663929e+02,-2.325111973246285118e+02,-2.346054932483096138e+02,-2.365810750715039035e+02,-2.366572312869104735e+02,-2.364914795239667740e+02,-2.345114179233956122e+02,-2.321550550231683019e+02,-2.280426193912128099e+02,-2.233388531455119903e+02,-2.167132624051392327e+02,-2.092562996465778724e+02,-1.998040440443639909e+02,-1.890981147436340279e+02,-1.769028887870358915e+02,-1.616077000835055060e+02,-1.413864105832197708e+02,-1.164836539957402550e+02,-8.452922136183187263e+01,-1.878213861908318449e+01,1
0.000000000000000000e+00,1.246734651181091635e+01,2.493469302362183626e+01,3.740203953543274906e+01,4.986938604724367252e+01,6.233673255905458177e+01,7.480407907086549812e+01,8.727142558267641448e+01,9.973877209448731662e+01,1.122061186062982330e+02,1.246734651181091635e+02,1.371408116299200799e+02,1.496081581417309962e+02,1.620755046535419126e+02,1.745428511653528290e+02,1.870101976771637169e+02,1.994775441889746332e+02,2.119448907007856064e+02,2.244122372125964944e+02,2.368795837244074107e+02,2.493469302362183555e+02,2.618142767480292150e+02,2.742816232598401598e+02,2.867489697716511046e+02,2.992163162834619925e+02,3.116836627952728804e+02,3.241510093070838252e+02,3.366183558188948268e+02,3.490857023307056579e+02,3.615530488425165458e+02,3.740203953543274906e+02,3.864877418661383786e+02,3.989550883779493233e+02,4.114224348897602113e+02,4.238897814015712129e+02,4.363571279133821008e+02,4.488244744251929887e+02,4.612918209370038767e+02,4.737591674488148215e+02,4.862265139606257662e+02,-1.447721179624664956e+01,-5.935370471683845750e+01,-7.751961076357861202e+01,-8.809290105822432793e+01,-9.630023089426563843e+01,-1.030028542135776348e+02,-1.073100086341442392e+02,-1.108910012519213382e+02,-1.127839947900869646e+02,-1.133598665718690341e+02,-1.119711980132411071e+02,-1.099150266076271976e+02,-1.057221245868979622e+02,-1.008881819993603841e+02,-9.278272526635379336e+01,-8.389419001865709902e+01,-7.079603666427381370e+01,-5.493610122230523984e+01,-3.064718431043765889e+01,-6.291742875270325897e+01,-8.115804721769332275e+01,-9.459283865811823944e+01,-1.065388196409845989e+02,-1.150270901741373137e+02,-1.221474722566717190e+02,-1.266648664559844377e+02,-1.299794954991321276e+02,-1.322239462933855236e+02,-1.335847047357617328e+02,-1.336412296022018040e+02,-1.323933181405907078e+02,-1.297656365289035705e+02,-1.253522133567369536e+02,-1.203535566610192404e+02,-1.133680814399725421e+02,-1.053114487984846619e+02,-9.330412925335048158e+01,-7.923991377626313692e+01,-5.812566227707726796e+01,-3.333626334988764484e+00,1
4.674517314249987976e+01,5.363956231319704102e+02,1.026046073121440941e+03,1.515696523110911585e+03,2.005346973100382002e+03,2.494997423089852418e+03,2.984647873079323745e+03,3.474298323068793707e+03,3.963948773058264123e+03,4.453599223047734995e+03,4.943249673037204957e+03,5.432900123026675828e+03,5.922550573016146700e+03,6.412201023005616662e+03,6.901851472995088443e+03,7.391501922984556586e+03,7.881152372974028367e+03,8.370802822963498329e+03,8.860453272952971020e+03,9.350103722942440072e+03,9.839754172931909125e+03,1.032940462292138182e+04,1.081905507291085087e+04,1.130870552290032356e+04,1.179835597288979261e+04,1.228800642287926166e+04,1.277765687286873435e+04,1.326730732285820341e+04,1.375695777284767610e+04,1.424660822283714333e+04,1.473625867282661420e+04,1.522590912281608871e+04,1.571555957280555594e+04,1.620521002279502864e+04,1.669486047278449769e+04,1.718451092277396674e+04,1.767416137276343943e+04,1.816381182275290848e+04,1.865346227274237754e+04,1.914311272273185023e+04,-1.230610364911444776e+02,-1.017380519583213641e+03,-1.460013752897302766e+03,-1.782170934448404751e+03,-1.999469759603003240e+03,-2.141930327558921363e+03,-2.159093322643223473e+03,-2.130725099776903789e+03,-2.047604059339352489e+03,-1.902706973794468922e+03,-1.687663648114173384e+03,-1.332266227175891800e+03,-9.621782306305292423e+02,-7.294719696958986788e+02,-8.527745741439860012e+02,-1.288533351924830185e+03,-1.802796319054637934e+03,-2.290996259519673004e+03,-2.713403080765258892e+03,-3.122827341131601315e+03,-3.545277669744640207e+03,-3.956809142077500837e+03,-4.337593010984670400e+03,-4.658048841536451619e+03,-4.944850571729533840e+03,-5.197650797798632993e+03,-5.432691666105453805e+03,-5.605267985881065215e+03,-5.749937980724786030e+03,-5.873631977518842177e+03,-5.978940319079615620e+03,-6.026924676355885822e+03,-6.056442239117118334e+03,-6.061536853568481092e+03,-6.037658696390361001e+03,-5.990533501600870295e+03,-5.899993599071664903e+03,-5.784843884181304020e+03,-5.634751249211386494e+03,-5.478946273624153946e+03,1
1.128668171557546884e+01,3.284128819645844146e+02,6.455390822135932467e+02,9.626652824626020220e+02,1.279791482711611025e+03,1.596917682960619914e+03,1.914043883209628802e+03,2.231170083458637691e+03,2.548296283707646580e+03,2.865422483956655469e+03,3.182548684205664358e+03,3.499674884454672792e+03,3.816801084703682136e+03,4.133927284952692389e+03,4.451053485201699914e+03,4.768179685450708348e+03,5.085305885699717692e+03,5.402432085948727035e+03,5.719558286197736379e+03,6.036684486446743904e+03,6.353810686695753247e+03,6.670936886944762591e+03,6.988063087193771025e+03,7.305189287442779460e+03,7.622315487691788803e+03,7.939441687940798147e+03,8.256567888189807491e+03,8.573694088438815015e+03,8.890820288687824359e+03,9.207946488936833703e+03,9.525072689185839408e+03,9.842198889434850571e+03,1.015932508968385991e+04,1.047645128993286926e+04,1.079357749018188042e+04,1.111070369043088613e+04,1.142782989067989547e+04,1.174495609092890481e+04,1.206208229117791234e+04,1.237920849142692168e+04,-5.586592178770843020e+01,-6.065094618523839927e+02,-9.790913538548029464e+02,-1.186503977539593507e+03,-1.352263645605702095e+03,-1.483654781919465449e+03,-1.557790516016985521e+03,-1.591583825095068050e+03,-1.568454131291354315e+03,-1.522404666373768805e+03,-1.418922674436512807e+03,-1.296467114097010835e+03,-1.128344440811959203e+03,-9.369047596467146377e+02,-7.472968279021790750e+02,-5.583271758526946087e+02,-6.358650858234840371e+02,-8.122943991841062825e+02,-1.275771505647576078e+03,-1.613505655167369696e+03,-2.024613921677992039e+03,-2.468047771001536148e+03,-2.892610489870682613e+03,-3.294100704952958495e+03,-3.668526658424812922e+03,-4.016690118579739192e+03,-4.314722090151486555e+03,-4.606702393070959261e+03,-4.856250320283352266e+03,-5.099792529726647444e+03,-5.329753832793347101e+03,-5.551750983757906397e+03,-5.735391141297722243e+03,-5.915863202301053207e+03,-6.058044915027058778e+03,-6.200072324278487031e+03,-6.341176274750592711e+03,-6.478388735236070715e+03,-6.573078683557652766e+03,-6.667768631879235727e+03,1
-3.786274390735577100e+01,-3.712230848650730053e+01,-3.638187306565883006e+01,-3.564143764481036669e+01,-3.490100222396189622e+01,-3.416056680311342575e+01,-3.342013138226495528e+01,-3.267969596141648481e+01,-3.193926054056801433e+01,-3.119882511971954742e+01,-3.045838969887108050e+01,-2.971795427802261003e+01,-2.897751885717413955e+01,-2.823708343632566908e+01,-2.749664801547719861e+01,-2.675621259462873169e+01,-2.601577717378026477e+01,-2.527534175293179430e+01,-2.453490633208332383e+01,-2.379447091123485336e+01,-2.305403549038638289e+01,-2.231360006953791952e+01,-2.157316464868944905e+01,-2.083272922784097858e+01,-2.009229380699250811e+01,-1.935185838614404119e+01,-1.861142296529557072e+01,-1.787098754444710025e+01,-1.713055212359863333e+01,-1.639011670275016286e+01,-1.564968128190169239e+01,-1.490924586105322369e+01,-1.416881044020475677e+01,-1.342837501935628453e+01,-1.268793959850781761e+01,-1.194750417765934714e+01,-1.120706875681087666e+01,-1.046663333596240975e+01,-9.726197915113939274e+00,-8.985762494265468803e+00,-8.789768558660711051e+00,-8.444479670257125647e+00,-8.098751121960546584e+00,-7.595270918062966281e+00,-7.091790714165380649e+00,-6.514216346259841472e+00,-5.899288196501752068e+00,-5.059303014045318569e+00,-4.144707774188274740e+00,-3.196456250728092030e+00,-2.250407747399605807e+00,-1.608690858469962626e+00,-3.757433959266077039e+00,-4.996860902606755417e+00,-6.007487997356259157e+00,-6.731344568846494347e+00,-7.398393083362504896e+00,-8.023776231125289371e+00,-8.482040176489650918e+00,-8.814723683961446454e+00,-9.147407191433241991e+00,-9.326574997496239305e+00,-9.505016745015948842e+00,-9.620615639823208554e+00,-9.649931631863369219e+00,-9.679247623903529885e+00,-9.593079591266750583e+00,-9.486411039107819576e+00,-9.352745678547808694e+00,-9.149191133939321929e+00,-8.945636589330838717e+00,-8.619339596292116212e+00,-8.190989956846266296e+00,-7.762640317400418155e+00,-7.233427332164239942e+00,-6.628642288111919356e+00,-5.919902143822223906e+00,-4.958839326755875021e+00,-4.138488536809160401e+00,-3.130699088145917131e+00,1
-6.473176039365634438e+01,-6.336411871655681693e+01,-6.199647703945729660e+01,-6.062883536235777626e+01,-5.926119368525824882e+01,-5.789355200815872848e+01,-5.652591033105920104e+01,-5.515826865395968071e+01,-5.379062697686015326e+01,-5.242298529976063293e+01,-5.105534362266111259e+01,-4.968770194556159225e+01,-4.832006026846205771e+01,-4.695241859136253737e+01,-4.558477691426301703e+01,-4.421713523716348959e+01,-4.284949356006396215e+01,-4.148185188296444181e+01,-4.011421020586492148e+01,-3.874656852876539403e+01,-3.737892685166586659e+01,-3.601128517456634626e+01,-3.464364349746682592e+01,-3.327600182036729848e+01,-3.190836014326777459e+01,-3.054071846616825070e+01,-2.917307678906873036e+01,-2.780543511196920292e+01,-2.643779343486968259e+01,-2.507015175777015514e+01,-2.370251008067063481e+01,-2.233486840357110736e+01,-2.096722672647158703e+01,-1.959958504937206669e+01,-1.823194337227253925e+01,-1.686430169517301891e+01,-1.549666001807349147e+01,-1.412901834097397114e+01,-1.276137666387444369e+01,-1.139373498677492336e+01,-9.505435870072705740e+00,-9.456348763659741863e+00,-9.407261657246776210e+00,-9.727258063638716479e+00,-9.603434351336719743e+00,-9.405696002282207147e+00,-9.243622060778415417e+00,-9.103181702639643547e+00,-8.721824345139459922e+00,-8.271436235266833137e+00,-7.775691248294260838e+00,-7.244228329444246661e+00,-6.504778268762382964e+00,-5.363271918760340817e+00,-3.944075076486432074e+00,-1.196735907420825695e+00,-5.133386456532479158e+00,-7.829916289385878692e+00,-9.724911204909872708e+00,-1.111644780577232616e+01,-1.229940973052848818e+01,-1.320350025291356211e+01,-1.377201624571236849e+01,-1.434291808435079218e+01,-1.491888620785990760e+01,-1.527333020330885560e+01,-1.550914321778986071e+01,-1.551823593094991516e+01,-1.546805389805115283e+01,-1.535547215274339550e+01,-1.514345557985367563e+01,-1.469433350665876326e+01,-1.422262215532009755e+01,-1.356705217226478055e+01,-1.270099108575568359e+01,-1.165894015481243784e+01,-1.031863977994635562e+01,-8.346058778626421315e+00,-5.585723867524121644e+00,-8.817818685757075059e-01,1
-7.090166428136336663e+01,-6.945779512062185290e+01,-6.801392595988033918e+01,-6.657005679913882545e+01,-6.512618763839731173e+01,-6.368231847765580511e+01,-6.223844931691429139e+01,-6.079458015617279187e+01,-5.935071099543127104e+01,-5.790684183468975732e+01,-5.646297267394823649e+01,-5.501910351320672987e+01,-5.357523435246521615e+01,-5.213136519172370953e+01,-5.068749603098220291e+01,-4.924362687024068919e+01,-4.779975770949917546e+01,-4.635588854875766174e+01,-4.491201938801614801e+01,-4.346815022727464140e+01,-4.202428106653312057e+01,-4.058041190579160684e+01,-3.913654274505010022e+01,-3.769267358430858650e+01,-3.624880442356707277e+01,-3.480493526282555905e+01,-3.336106610208405243e+01,-3.191719694134253871e+01,-3.047332778060102498e+01,-2.902945861985951126e+01,-2.758558945911800464e+01,-2.614172029837649092e+01,-2.469785113763497719e+01,-2.325398197689346347e+01,-2.181011281615194974e+01,-2.036624365541044313e+01,-1.892237449466892940e+01,-1.747850533392741568e+01,-1.603463617318590195e+01,-1.459076701244439178e+01,-3.117596545054360035e+01,-3.067543870395916272e+01,-3.015013248230290088e+01,-2.954785446353759681e+01,-2.893136292407524479e+01,-2.829779277995154274e+01,-2.760979262135502665e+01,-2.693914223540233621e+01,-2.623496315346651997e+01,-2.545381598557503011e+01,-2.461672655681853428e+01,-2.408361797212246458e+01,-2.337746609262331887e+01,-2.258679293942533306e+01,-2.195054939019621187e+01,-2.142460755760904689e+01,-2.078848165948652493e+01,-2.027003358017496737e+01,-1.987933661069864044e+01,-1.960687241137544845e+01,-1.938702595570903142e+01,-1.919054458627967108e+01,-1.922715665908989635e+01,-1.915833488945269636e+01,-1.904041955981816869e+01,-1.890278670780816839e+01,-1.870893210412661034e+01,-1.851773294932291236e+01,-1.824776803856568108e+01,-1.789184688856751038e+01,-1.744880943553706487e+01,-1.694945722671024413e+01,-1.636185634110316656e+01,-1.564325258190270773e+01,-1.481605789313869259e+01,-1.378035743189250972e+01,-1.271714269632643024e+01,-1.136866180152246208e+01,-9.755121628578617532e+00,-8.049423064096583147e+00,1
-5.774915782515349605e+01,-5.650186247328927891e+01,-5.525456712142506177e+01,-5.400727176956084463e+01,-5.275997641769662749e+01,-5.151268106583241035e+01,-5.026538571396819322e+01,-4.901809036210397608e+01,-4.777079501023975894e+01,-4.652349965837554180e+01,-4.527620430651132466e+01,-4.402890895464710752e+01,-4.278161360278289038e+01,-4.153431825091867324e+01,-4.028702289905445610e+01,-3.903972754719023897e+01,-3.779243219532602183e+01,-3.654513684346180469e+01,-3.529784149159758755e+01,-3.405054613973337041e+01,-3.280325078786915327e+01,-3.155595543600493613e+01,-3.030866008414071899e+01,-2.906136473227650541e+01,-2.781406938041228472e+01,-2.656677402854806758e+01,-2.531947867668385044e+01,-2.407218332481963685e+01,-2.282488797295541616e+01,-2.157759262109119902e+01,-2.033029726922698543e+01,-1.908300191736276474e+01,-1.783570656549854760e+01,-1.658841121363433047e+01,-1.534111586177011155e+01,-1.409382050990589619e+01,-1.284652515804168083e+01,-1.159922980617746191e+01,-1.035193445431324477e+01,-9.104639102449027632e+00,-9.587696480579829483e+00,-9.454879246704539497e+00,-9.081020677913096861e+00,-8.604653144834822243e+00,-8.113192237797402839e+00,-7.461146649518632934e+00,-6.665605413926175338e+00,-5.743242999904332180e+00,-4.685921833403040360e+00,-3.374798061365558155e+00,-1.432264147310292390e+00,-4.882825796208694946e+00,-7.985132821630567257e+00,-9.851164982404888804e+00,-1.128838568254704988e+01,-1.243329432617048980e+01,-1.339535187570348995e+01,-1.420041140243593070e+01,-1.485989770567996082e+01,-1.546557667014128157e+01,-1.603642831085253917e+01,-1.642699325999254611e+01,-1.665215226452184893e+01,-1.681878453377610327e+01,-1.695209171158080252e+01,-1.694529224522514355e+01,-1.687420675199395959e+01,-1.672867287096181599e+01,-1.647000251338302235e+01,-1.613014008548618250e+01,-1.569320025366542559e+01,-1.516170841325360819e+01,-1.450340492753684352e+01,-1.367692098301883519e+01,-1.270483045204395189e+01,-1.153778661653390181e+01,-1.012223922684079547e+01,-8.502313433087989480e+00,-6.610317954473662994e+00,-3.496298272527184281e+00,1
-4.559760816333783850e+01,-4.474980955781281722e+01,-4.390201095228781014e+01,-4.305421234676280307e+01,-4.220641374123778178e+01,-4.135861513571276760e+01,-4.051081653018775341e+01,-3.966301792466273923e+01,-3.881521931913772505e+01,-3.796742071361271087e+01,-3.711962210808769669e+01,-3.627182350256268251e+01,-3.542402489703766832e+01,-3.457622629151265414e+01,-3.372842768598764707e+01,-3.288062908046263288e+01,-3.203283047493761870e+01,-3.118503186941260452e+01,-3.033723326388759034e+01,-2.948943465836257616e+01,-2.864163605283755842e+01,-2.779383744731254779e+01,-2.694603884178753361e+01,-2.609824023626251943e+01,-2.525044163073750525e+01,-2.440264302521249107e+01,-2.355484441968748044e+01,-2.270704581416246270e+01,-2.185924720863744852e+01,-2.101144860311244145e+01,-2.016364999758742371e+01,-1.931585139206240953e+01,-1.846805278653739535e+01,-1.762025418101238117e+01,-1.677245557548736699e+01,-1.592465696996235280e+01,-1.507685836443734040e+01,-1.422905975891232444e+01,-1.338126115338731381e+01,-1.253346254786229963e+01,-5.176471242135228579e+00,-4.780277827427273252e+00,-4.406333545253184880e+00,-3.984342038862024094e+00,-3.534528315186376446e+00,-3.035314723655546221e+00,-2.518476873889231804e+00,-1.987649074707886321e+00,-1.428204017707247919e+00,-8.261551900576304952e-01,-1.410883114077710943e+00,-4.104122824173212614e+00,-5.839626045899911411e+00,-7.027284735387509862e+00,-8.106363085624556319e+00,-8.870704379488394409e+00,-9.592189865115331671e+00,-1.019194003316436081e+01,-1.072345896515912855e+01,-1.111902359896365056e+01,-1.144278298822360362e+01,-1.166985137340633827e+01,-1.189691975858907114e+01,-1.201113065093925947e+01,-1.210463394091420852e+01,-1.208879301258257932e+01,-1.202372217108627162e+01,-1.195865132958996746e+01,-1.178469601653745968e+01,-1.159079277273281150e+01,-1.127039506014311954e+01,-1.089374105497168621e+01,-1.047184845891398020e+01,-1.001402359415152432e+01,-9.411132792837637595e+00,-8.686530261036512712e+00,-7.782395721514711262e+00,-6.704963546403538643e+00,-5.244188111722275281e+00,-3.556604193067897768e+00,1
2.657807308970080995e-01,1.550387596899223563e+00,2.834994462901438972e+00,4.119601328903653936e+00,5.404208194905869789e+00,6.688815060908085641e+00,7.973421926910300606e+00,9.258028792912515570e+00,1.054263565891473142e+01,1.182724252491694727e+01,1.311184939091916313e+01,1.439645625692137543e+01,1.568106312292359128e+01,1.696566998892580713e+01,1.825027685492802121e+01,1.953488372093023884e+01,2.081949058693245291e+01,2.210409745293466699e+01,2.338870431893688462e+01,2.467331118493909869e+01,2.595791805094131988e+01,2.724252491694353040e+01,2.852713178294574448e+01,2.981173864894795855e+01,3.109634551495017618e+01,3.238095238095239381e+01,3.366555924695460789e+01,3.495016611295682196e+01,3.623477297895904314e+01,3.751937984496125011e+01,3.880398671096347130e+01,4.008859357696568537e+01,4.137320044296789945e+01,4.265780730897011352e+01,4.394241417497232760e+01,4.522702104097454878e+01,4.651162790697676286e+01,4.779623477297897693e+01,4.908084163898119101e+01,5.036544850498340509e+01,-1.059602649006627928e+00,-5.474613686534218537e+00,-7.770419426048566613e+00,-9.966887417218549317e+00,-1.156732891832229626e+01,-1.307579102281088446e+01,-1.439033891702376167e+01,-1.559537722373718438e+01,-1.651414810355208118e+01,-1.738711619506321782e+01,-1.823783472502159952e+01,-1.907284768211920678e+01,-1.980573951434878666e+01,-2.014716703458425329e+01,-2.048859455481971992e+01,-2.084687938992574985e+01,-2.135126095390996070e+01,-2.185564251789417156e+01,-2.236002408187838242e+01,-2.269924640328842003e+01,-2.296414706554007523e+01,-2.322904772779173044e+01,-2.307999579522758538e+01,-2.274466519499632255e+01,-2.240933459476506329e+01,-2.207400399453380047e+01,-2.192328918322296971e+01,-2.212334437086093075e+01,-2.232339955849889890e+01,-2.250838034502493556e+01,-2.227127790041697253e+01,-2.203417545580901304e+01,-2.157189617111973945e+01,-2.040191824617492955e+01,-1.923194032123011610e+01,-1.806196239628528843e+01,-1.689198447134047854e+01,-1.572200654639566864e+01,-1.509197939661516230e+01,-1.615894039735099597e+01,1
